stationReference,lat,long,easting,northing,maxOnRecord,minOnRecord,typicalRangeHigh,typicalRangeLow
710125,54.006777,-2.221986,385548.0,456775.0,1.107,0.3,0.81,0.3
48191,50.272818,-4.791471,201182.0,45156.0,2.151,0.027,0.75,0.06
1980TH,51.740637,-1.115198,461190.0,205030.0,6.11,2.997,5.752,3.597
E23186,52.819304,1.251666,619202.0,329597.0,1.24,0.129,0.68,0.189
F2405,53.991515,-1.135153,456800.0,455400.0,6.787,-0.104,6.1,0.509
735430,54.268069,-2.974952,336600.0,486264.0,2.541,0.091,1.4,0.309
733020,54.140607,-2.731323,352320.0,471890.0,2.934,0.07,0.9,0.102
45117,50.759747,-3.559651,290091.0,96733.0,4.729,0.02,2.5,0.126
L1358,53.686013,-1.5299619999999998,431140.0,421166.0,1.388,-0.02,1.1,0.032
48117,50.08362,-5.291203,164650.0,25580.0,5.782,3.373,4.7,3.4
50189,51.111292,-4.161795,248770.0,136890.0,1.92,0.403,1.2,0.444
E6980,50.851679,0.522713,577671.0,108828.0,2.817,0.6990000000000001,1.8,0.9
52120,51.031669,-2.798991,344068.0,126116.0,4.92,0.8,3.476,1.437
5420TH,51.713888,0.259177,556172.0,204100.0,2.184,0.01,1.45,0.047
021040,55.550443,-1.784723,413680.0,628550.0,1.13,0.016,0.6000000000000001,0.041
735022,54.429259,-2.970683,337125.0,504195.0,3.714,0.157,1.7000000000000002,0.406
2662,51.840929,-2.202237,386163.0,215834.0,1.289,0.046,0.265,0.081
E2105,52.584341,-0.4044439999999999,508200.0,299700.0,2.941,0.0,1.38,0.177
E4060,51.258144,1.145929,619600.0,155700.0,2.08,0.0,1.42,0.038
E642,51.250834,0.447181,570880.0,153030.0,3.898,-0.059,2.5,0.259
E24319,52.415589,0.7342719999999999,586050.0,283250.0,1.035,0.083,0.707,0.59
5480TH,51.576239,0.040575,541499.0,188348.0,2.3,0.07,1.44,0.123
0701TH,51.68931,-1.678796,422300.0,199000.0,0.945,-0.265,0.25,-0.011
E24815,52.230723,1.344041,628459.0,264440.0,1.162,-0.3,1.1,0.0
2625,52.36409,-2.706474,351990.0,274240.0,5.223,0.834,3.0,0.856
024003,54.745941,-2.026369,398400.0,539000.0,3.714,0.006,2.15,0.101
710301,53.872754,-2.414398,372850.0,441920.0,4.604,0.106,3.3,0.202
47123,50.60014,-4.3068,236845.0,80365.0,4.982,0.013,3.1,0.03
3085TH,51.302063,-0.543308,501647.0,156890.0,3.94,1.0,3.2,1.0
0913TH,51.72466,-1.54887,431257.0,202979.0,1.784,0.78,1.061,0.87
E1742,53.546656,-0.159656,522035.0,407134.0,1.443,0.0,0.545,0.02
E23956,52.206315,0.520869,572350.0,259450.0,2.241,0.0,1.7000000000000002,0.397
F1003,53.638515,-1.7867000000000002,414200.0,415800.0,2.94,0.096,1.3,0.254
3207TH,51.11607,-0.2226489999999999,524500.0,136700.0,2.513,0.666,2.37,0.729
692726,53.438308,-2.344072,377240.0,393560.0,3.911,0.2,4.15,0.293
E71939,50.714331,-1.874873,408930.0,90530.0,1.24,,,
E71924,50.71433,-1.87486,408931.0,90530.0,,,,
4172,52.397668,-1.853805,410044.0,277750.0,1.929,0.151,0.418,0.162
F2470,53.981457,-1.067671,461239.0,454337.0,3.577,0.641,2.2,0.677
1486TH,51.874246,-1.18499,456205.0,219834.0,1.955,0.921,1.59,0.925
52158,51.05693,-2.949032,333583.0,129050.0,6.103,3.598,3.972,3.548
3350TH,51.355767,-0.2551819999999999,521590.0,163300.0,0.802,0.011,1.035,0.026
055031_TG 329,52.069153,-2.743532,349130.0,241460.0,1.292,0.001,0.408,0.129
2936TH,51.389272,-0.5062909999999999,504030.0,166640.0,1.783,0.278,1.5,0.3
E1594,53.202079,-0.553771,496700.0,368200.0,2.091,0.0,1.84,0.297
L2208,54.311836,-2.102939,393400.0,490700.0,4.078,-0.08,2.0,0.051
2966TH,51.349005,-0.602519,497420.0,162030.0,2.725,0.845,1.54,0.915
F3501,54.517925,-1.601411,425900.0,513700.0,3.277,0.293,2.5,0.537
2204TH,51.450901,-1.859793,409839.0,172445.0,2.33,-0.16,1.105,0.0
L1386,53.70985,-1.690136,420550.0,423760.0,1.616,-0.006,0.35,0.015
48145,50.292259,-4.781629,201964.0,47291.0,3.268,0.237,1.42,1.01
4045TH,51.374843,-0.208335,524800.0,165500.0,2.915,0.7030000000000001,2.39,0.734
2264TH,51.422436,-1.350461,445260.0,169470.0,0.545,0.032,0.2,0.041
4890TH,51.801234,-0.079759,532503.0,213143.0,1.537,0.098,0.8,0.127
48108,50.266031,-4.918599,192095.0,44749.0,2.298,0.133,1.5,0.252
E670,51.254622,0.4850759999999999,573510.0,153540.0,4.022,0.0,1.71,1.155
E21226,52.678328,1.487896,635875.0,314669.0,0.898,0.07,0.94,0.2
52111,51.020017,-3.100618,322898.0,125093.0,1.836,0.202,1.77,0.8180000000000001
45233,50.798774,-3.194372,315924.0,100593.0,0.855,0.021,0.4,0.028
L3503,54.533026,-1.55104,429150.0,515400.0,2.182,0.02,1.7000000000000002,0.08
2893TH,51.466242,-0.501779,504169.0,175206.0,1.236,0.125,1.12,0.21
PCHURCH_TG 342,52.041372,-2.955501,334560.0,238540.0,2.357,0.079,1.2,0.193
L1808,53.713759,-1.26662,448500.0,424400.0,2.389,-0.039,2.0,0.158
4310TH,51.392901,0.0194839999999999,540600.0,167920.0,1.045,-0.735,1.8,0.0
L17012,53.800865,-1.480337,434324.0,433967.0,1.737,0.034,1.15,0.075
F3316,53.739921,-0.144398,522485.0,428659.0,3.093,0.072,1.9,0.176
3012TH,51.150372,-0.96697,472350.0,139520.0,0.562,-0.198,0.5,0.0
2653,51.88594,-2.093645,393651.0,220825.0,2.75,0.04,0.32,0.08
L2519,54.308919,-0.7463529999999999,481664.0,491095.0,2.204,0.098,1.41,0.189
E21449,52.087826,-0.717093,487997.0,244052.0,3.15,0.032,1.9,0.105
4370TH,51.441442,-0.0268689999999999,537230.0,173230.0,1.204,0.046,2.1,0.071
E24806,51.991569,-0.939719,472900.0,233100.0,2.454,0.045,0.726,0.105
E1608,53.229862,-0.5468419999999999,497100.0,371300.0,1.318,0.0,0.788,0.23
1800TH,51.647821,-1.254167,451700.0,194600.0,4.442,1.064,3.51,1.911
2616,52.158602,-2.219449,385084.0,251171.0,7.489,0.475,5.0,0.512
E5852,50.991816,0.524378,577255.0,124413.0,3.358,0.029,2.3,0.07
713056,53.833695,-2.453518,370250.0,437590.0,5.22,0.19,2.8,0.259
5369TH,51.615727,-0.0652529999999999,534050.0,192540.0,1.452,0.0,1.7000000000000002,0.042
690205,53.5659,-2.293017,380690.0,407740.0,3.362,0.031,2.45,0.07
E2815,53.080542,-0.614579,492900.0,354600.0,2.2,-0.18,0.298,0.04
L2013,53.863248,-1.192116,453228.0,441085.0,8.322,5.072,7.45,5.375
E8221,50.975187,0.034071,542900.0,121500.0,2.696,0.021,1.75,0.242
713019,53.76911,-2.624715,358920.0,430490.0,6.698,0.76,4.83,1.14
2859TH,51.641989,-0.46125,506573.0,194809.0,0.368,0.037,0.39,0.059
724735,54.051851,-2.822021,346280.0,462080.0,6.808,1.289,6.25,1.607
E24064,52.70167,1.571118,641370.0,317540.0,0.92,-0.009,1.07,0.0
2889TH,51.533611,-0.47115,506140.0,182742.0,1.885,0.004,1.0,0.037
50133,51.076717,-3.866807,269320.0,132480.0,2.364,0.0,1.5,0.197
3823TH,51.610531,-0.313052,516908.0,191537.0,1.348,0.024,1.0,0.049
4163,52.986245,-1.163701,456240.0,343540.0,1.364,0.015,0.95,0.033
53133,51.451028,-2.55481,361543.0,172596.0,3.22,0.0,2.91,0.151
E22744,51.935709,0.697218,585516.0,229793.0,2.164,0.062,1.14,0.042
44202,50.683502,-2.108932,392400.0,87100.0,1.436,,,
694041,53.38377,-2.624305,358571.0,387619.0,4.24,0.93,3.8,1.209
4126,52.92478,-1.166968,456100.0,336700.0,5.392,0.652,2.9,0.86
2097,52.10744,-2.07193,395170.0,245460.0,6.067,2.6630000000000003,3.606,3.36
43120,51.036427,-1.771751,416100.0,126366.0,1.415,0.24,1.083,0.49
48173,50.050669,-5.634771,139899.0,23058.0,0.97,0.151,0.675,0.192
022016,55.232946,-1.893044,406900.0,593200.0,2.158,0.255,1.62,0.299
46120,50.390648,-3.72194,277692.0,55947.0,5.276,0.51,1.25,0.654
E2296,52.515233,-0.794532,481900.0,291500.0,2.95,0.0,2.1,0.028
L2361,54.374943,-1.633138,423929.0,497779.0,1.611,0.1,1.0,0.134
45136,50.820959,-3.65782,283320.0,103690.0,2.751,0.0,2.0,0.176
49120,50.501243,-4.500737,222751.0,69815.0,2.05,0.101,1.5,0.266
L0902,53.660847,-0.99124,466758.0,418736.0,4.78,0.6000000000000001,3.5,1.017
0007,51.506753,-0.078706,533437.0,180397.0,4.8100000000000005,,,
E14993,50.693632,-1.107996,463100.0,88600.0,2.866,,,
4710,53.137597,-1.198884,453690.0,360350.0,1.661,0.5720000000000001,1.4,0.602
2604TH,51.524146,-0.7021029999999999,490140.0,181380.0,3.866,1.127,3.55,2.27
E4413,53.081293,-0.140778,524633.0,355402.0,1.539,0.0,1.1,0.094
45224,50.850029,-2.888672,337536.0,105989.0,3.954,0.0,2.1,0.805
L1205,53.707881,-1.912089,405900.0,423500.0,3.5540000000000003,-0.224,1.4,0.0
E21713,52.330595,-0.227967,520848.0,271757.0,2.099,0.037,1.514,0.09
2050,52.316208,-1.431466,438852.0,268831.0,3.253,0.04,1.159,0.238
712113,53.811466,-2.248409,383740.0,435050.0,3.362,0.13,2.17,0.19
685505,53.382935,-3.10829,326378.0,387917.0,,,,
710320,53.870513,-2.388461,374554.0,441661.0,1.336,0.035,1.53,0.069
2694TH,51.506197,-0.710164,489616.0,179374.0,2.038,0.748,1.71,0.776
755790,54.817425,-3.167142,325098.0,547579.0,2.555,0.008,1.3,0.1
E71239,52.934316,1.301623,621979.0,342539.0,3.76,,,
E71224,52.93436,1.30164,621980.0,342544.0,,,,
F3803,54.477707,-1.298736,445538.0,509378.0,2.63,0.133,1.8,0.213
E23752,52.39784,0.093691,542548.0,279821.0,4.044,0.026,2.8,0.431
023038,54.969163,-2.115677,392692.0,563846.0,0.776,0.052,0.5,0.09
3230TH,51.173918,-0.18323,527100.0,143200.0,3.444,0.003,2.42,0.189
47142,50.647179,-4.267416,239792.0,85509.0,2.527,0.01,0.975,0.118
43158,51.137063,-1.72023,419670.0,137570.0,0.896,0.0,0.6000000000000001,0.0
4066,52.484208,-1.731944,418300.0,287400.0,1.964,0.082,0.385,0.129
2816TH,51.793132,-0.396615,510676.0,211714.0,0.994,-0.601,0.8,-0.247
F2104,53.971293,-1.349003,442800.0,453000.0,3.057,0.007,0.7000000000000001,0.084
44105,50.711622,-2.762844,346235.0,90499.0,2.965,,,
3290TH,51.381714,-0.3774929999999999,513010.0,165990.0,3.24,0.526,4.32,1.272
1995TH,51.619653,-1.073786,464220.0,191610.0,0.201,0.006,0.46,0.041
E1228,52.867461,-0.333163,512300.0,331300.0,2.283,-0.005,0.56,0.015
4770TH,51.837638,-0.2212889999999999,522646.0,216944.0,0.548,-0.457,0.66,-0.136
3074TH,51.210841,-0.5046269999999999,504550.0,146800.0,0.339,0.03,0.293,0.054
0902TH,51.699764,-1.573094,429600.0,200200.0,0.873,-0.263,0.324,0.0
50124,51.100527,-4.16425,248563.0,135698.0,5.478,,,
E21788,52.428112,-0.3542,512000.0,282400.0,3.6,0.983,2.2,1.015
L3211,53.719075,-0.434087,503431.0,425880.0,3.854,0.419,3.0,0.6890000000000001
L3805,54.468269,-1.194564,452300.0,508400.0,1.62,-0.06,1.62,0.01
53124,51.348874,-2.340892,376355.0,161144.0,3.609,0.27,2.9,0.499
E6642,50.981447,0.468833,573396.0,123128.0,1.66,0.0,1.4,0.062
E2300,52.823395,-0.536693,498700.0,326100.0,2.216,-0.01,0.98,0.035
43209,50.931417,-2.257544,381997.0,114695.0,3.382,0.087,2.56,0.145
2088,52.395138,-1.173153,456360.0,277780.0,1.881,0.057,0.659,0.098
055014_TG 306,52.276841,-2.932709,336460.0,264710.0,2.176,0.229,1.3,0.279
L0930,53.57333,-1.103688,459450.0,408900.0,4.49,0.06,3.2,0.193
43111,51.107453,-1.878102,408630.0,134247.0,1.056,0.105,0.65,0.135
3286TH,51.323836,-0.41269,510700.0,159500.0,3.46,0.877,2.7,1.012
022007,55.166194,-1.727617,417450.0,585800.0,4.067,0.139,2.0,0.221
4873,52.755673,-0.970755,469560.0,318060.0,3.85,0.215,1.61,0.476
46111,50.639783,-3.787037,273732.0,83757.0,1.748,0.0,1.0,0.069
744250,54.507361,-3.525782,301304.0,513523.0,3.3,0.29,2.6,0.427
0260TH,51.724451,-1.972293,402010.0,202860.0,1.048,-0.032,0.7000000000000001,0.078
45127,50.616779,-3.424247,299335.0,80643.0,3.112,,,
49111,50.806416,-4.536465,221380.0,103830.0,1.284,-0.465,0.45,0.051
L1108,53.601624,-1.927299,404908.0,411677.0,2.231,0.182,1.15,0.238
48127,50.319157,-4.898882,193730.0,50600.0,1.723,0.078,1.5,0.173
F2540,54.229768,-0.8724609999999999,473600.0,482150.0,4.249,0.024,2.6,0.078
1289TH,51.864215,-1.356609,444400.0,218600.0,1.122,0.031,0.75,0.05
720101,53.978695,-2.677098,355690.0,453840.0,1.117,-1.0,0.6000000000000001,0.1
52130,50.873685,-2.566002,360271.0,108396.0,2.342,0.0,1.1,0.039
4180_w2TH,51.419659,-0.18127,526560.0,170530.0,1.164,-0.044,1.7000000000000002,0.058
4205,52.765357,-1.214327,453110.0,318930.0,1.103,0.011,0.5,0.026
5362TH,51.650298,-0.1640589999999999,527113.0,196208.0,0.984,-0.002,1.1,0.041
45215,50.796646,-3.183491,316687.0,100344.0,2.256,0.042,0.75,0.062
2139,51.885938,-2.052672,396471.0,220822.0,2.657,0.268,0.449,0.28
4094,52.496238,-1.688419,421250.0,288750.0,2.337,0.376,1.275,0.617
E13271,50.989153,-1.4851800000000002,436230.0,121210.0,1.319,0.01,0.76,0.065
2852TH,51.702625,-0.614039,495873.0,201341.0,0.678,0.295,0.7000000000000001,0.256
2635,51.890714,-2.066105,395547.0,221354.0,4.4,0.0,0.2,0.0
024013,54.619954,-1.7924449999999998,413500.0,525000.0,1.556,-0.013,0.65,0.047
724629,54.081344,-2.722026,352860.0,465290.0,8.168,0.12,3.6,0.28
L2403,53.833727,-1.12853,457450.0,437850.0,7.919,-0.012,6.1,0.835
2882TH,51.529235,-0.488741,504930.0,182230.0,1.402,0.211,0.8,0.274
722242,54.420034,-2.599286,361210.0,502900.0,5.618,0.119,2.7,0.215
47133,50.766235,-4.425512,229050.0,99100.0,2.425,0.012,1.4,0.077
E62201,52.451684,0.1639729999999999,547150.0,285950.0,1.65,0.2,1.156,0.6990000000000001
2150TH,51.435635,-1.201665,455590.0,171040.0,0.849,-0.176,0.65,0.019
2219TH,51.427238,-1.724504,419250.0,169840.0,0.812,0.005,0.857,0.047
2180TH,51.468325,-1.08539,463627.0,174770.0,1.954,0.8220000000000001,1.56,1.072
50152,51.1339,-4.153117,249451.0,139386.0,1.599,-0.099,0.65,-0.065
2227,52.309779,-2.59384,359610.0,268130.0,3.54,0.08,2.0,0.11
2302TH,51.501042,-0.886307,477400.0,178600.0,0.967,-0.18,0.3,0.006
F2220,54.133486,-1.537861,430294.0,470949.0,1.897,0.016,1.75,0.03
44221,50.790604,-2.41643,370743.0,99087.0,1.044,0.05,0.63,0.08
3660TH,51.488753,-0.412558,510312.0,177840.0,1.261,0.028,1.1,0.056
50115,50.973061,-3.909695,266017.0,121031.0,3.284,0.16,1.7000000000000002,0.271
4145,52.522794,-1.29766,447750.0,291890.0,1.746,0.08,1.0,0.13
E15611,51.194087,0.2363309999999999,556359.0,146251.0,4.664,0.6000000000000001,0.916,0.63
712415,53.79678,-2.234811,384630.0,433413.0,1.333,0.296,0.945,0.318
E21050,52.798728,0.4905589999999999,568006.0,325260.0,0.499,0.071,0.292,0.15
E15240,51.304292,0.18632,552500.0,158400.0,1.102,0.033,0.8,0.072
761605,54.616994,-2.818572,347236.0,524959.0,2.711,0.057,1.1,0.147
3110TH,51.440376,-0.512035,503515.0,172315.0,0.367,0.023,0.5,0.048
F2902,54.462097,-0.654478,487316.0,508248.0,4.0,0.228,1.3,0.361
45118,50.80427,-3.511305,293602.0,101613.0,3.638,0.1,2.0,0.233
E4803,53.077892,-0.274288,515700.0,354800.0,2.7,0.0,2.24,0.121
3626TH,51.561936,-0.3793249999999999,512439.0,186029.0,1.431,-0.157,1.1,0.012
E23052,52.481995,1.670537,649329.0,293455.0,1.507,-0.552,1.33,-0.35
4139TH,51.371312,-0.1206879999999999,530910.0,165260.0,0.427,-0.246,0.32,0.0
0630TH,51.799654,-1.885239,408010.0,211230.0,0.42,-0.002,0.28,0.017
52121,50.947873,-2.503101,364753.0,116614.0,0.388,0.0,0.2,0.02
E10893,50.851113,-0.7645529999999999,487065.0,106460.0,0.922,0.0,0.613,0.001
E21732,52.171412,0.099158,543650.0,254650.0,1.63,0.06,0.645,0.479
0660TH,51.754535,-1.825522,412140.0,206220.0,0.524,0.035,0.4,0.081
L17022,53.827584,-1.570463,428370.0,436900.0,1.648,0.177,0.8,0.202
4650TH,51.830547,-0.347917,513940.0,215950.0,1.633,-0.083,1.3,0.6980000000000001
760115,54.579834,-2.491428,368333.0,520627.0,4.722,0.19,1.8,0.251
3838TH,51.587068,-0.307266,517369.0,188937.0,2.092,-0.43,0.75,0.112
E12551,51.087739,-1.189248,456880.0,132360.0,0.716,0.083,0.5,0.126
43177,51.018287,-2.011504,399289.0,124324.0,1.141,0.0,0.611,0.0
4085,52.92726,-1.475443,435360.0,336780.0,3.349,0.49,2.0,0.583
E2862,52.890978,-0.62509,492600.0,333500.0,1.078,0.0,0.74,0.108
2032,52.049661,-2.200744,386330.0,239050.0,5.925,0.322,4.0,0.417
2626,52.248746,-1.994455,400475.0,261175.0,2.465,0.047,1.25,0.074
024004,54.6847,-1.818483,411800.0,532200.0,2.306,0.05,1.05,0.096
4832TH,51.861312,-0.11775,529711.0,219756.0,1.554,0.208,1.3,0.28
E1780,53.176218,-0.5711,495600.0,365300.0,2.431,0.0,2.11,0.159
751690,54.662671,-3.361333,312286.0,530585.0,4.973,0.84,1.5,0.905
47124,50.658035,-4.241876,241634.0,86661.0,2.284,0.045,2.0,0.113
L0601,53.425334,-1.36339,442400.0,392250.0,4.291,-0.08,2.0,0.073
4048,53.072731,-1.441438,437520.0,352980.0,2.864,0.084,2.0,0.223
E21324,52.314257,-0.444982,506100.0,269600.0,2.4130000000000003,0.05,0.7000000000000001,0.105
50180,50.648044,-3.431911,298860.0,84130.0,3.238,,,
2255,52.08804,-2.446839,369480.0,243394.0,1.911,0.01,0.8,0.03
E22035,52.364009,0.2603,554000.0,276400.0,2.051,1.055,1.744,1.457
692727,53.439969,-2.388645,374280.0,393760.0,4.917,0.168,4.3,0.233
50143,50.977311,-4.178073,247190.0,122026.0,4.376,-0.08,3.2,0.009
L1535,53.959571,-2.022817,398600.0,451500.0,2.9,-0.021,1.4,0.01
5129TH,51.89464,0.186331,550537.0,224047.0,0.874,-0.19,0.7000000000000001,0.058
E3401,51.273987,1.168823,621121.0,157530.0,0.755,0.0,0.53,0.015
1984TH,51.663282,-1.075268,464056.0,196461.0,1.934,1.0,1.75,0.9
53143,51.547559,-2.049871,396638.0,183187.0,2.43,0.0,0.7000000000000001,0.146
3401TH,51.429566,-0.318416,516999.0,171404.0,1.197,-0.3,0.217,0.009
52159,51.073454,-2.964814,332501.0,130902.0,5.889,2.029,3.42,2.5
2497TH,51.55135,-0.808421,482715.0,184280.0,0.516,-0.076,0.2,0.023
5189TH,51.773908,0.073644,543166.0,210394.0,2.145,0.036,1.9,0.053
48183,50.196411,-5.136703,176228.0,37642.0,0.8310000000000001,0.015,0.49,0.044
46130,50.421783,-3.918076,263840.0,59750.0,2.369,0.15,1.5,0.235
2702TH,51.438166,-0.537257,501767.0,172034.0,1.335,-0.067,0.3,0.08
49130,50.393206,-5.056217,182870.0,59280.0,1.586,0.025,0.746,0.044
4001,53.362304,-1.703631,419820.0,385090.0,2.8040000000000003,0.01,0.5,0.302
751110,54.677997,-3.24495,319823.0,532151.0,3.891,0.3,2.21,0.44
3245TH,51.239844,-0.166451,528090.0,150560.0,2.461,-0.053,2.0,0.493
690155,53.650068,-2.31342,379380.0,417110.0,3.385,0.309,2.3,0.255
720120,53.937868,-2.770317,349527.0,449360.0,2.409,0.237,2.52,0.248
531158,51.580872,-2.094819,393526.0,186895.0,1.475,0.084,0.542,0.089
E1187,53.144196,-0.1400509999999999,524500.0,362400.0,2.073,-1.15,1.1,0.003
2195,51.717437,-2.482837,366740.0,202190.0,11.711,1.979,10.2,2.0
713205,53.69442,-2.466407,369300.0,422100.0,0.801,0.02,1.125,0.034
L0504,53.445208,-1.549184,430040.0,394367.0,4.44,0.76,2.3,0.88
E21227,51.987468,0.752212,589078.0,235690.0,2.519,0.254,1.65,0.154
52112,51.003358,-2.683234,352156.0,122886.0,3.991,0.0,2.9,0.056
45234,50.656145,-3.324921,306440.0,84890.0,0.892,0.111,0.651,0.458
L17013,53.812894,-1.481054,434267.0,435305.0,1.986,-0.014,0.5,0.052
2654,51.889602,-2.062354,395805.0,221230.0,2.167,0.176,1.3,0.24
3089TH,51.346115,-0.465049,507000.0,161900.0,4.038,0.082,2.24,0.238
3609TH,51.57755,-0.3802709999999999,512335.0,187764.0,1.263,-0.02,1.185,0.064
F1403,53.864265,-1.904159,406400.0,440900.0,2.166,0.137,1.27,0.22
E24807,52.559314,1.570041,642082.0,301709.0,2.34,-0.7000000000000001,2.03,-0.45
2023,52.100775,-1.910164,406250.0,244720.0,3.653,0.024,1.112,0.141
2617,51.723887,-2.130978,391049.0,202805.0,0.76,0.021,0.5,0.033
F2708,54.251128,-0.4843159999999999,498850.0,485000.0,0.636,-0.069,0.55,0.064
44115,50.739791,-2.891657,337178.0,93733.0,3.759,0.003,1.13,0.047
690206,53.645347,-2.092047,394012.0,416543.0,2.003,0.081,1.0,0.026
2841TH,51.757619,-0.4753909999999999,505326.0,207648.0,0.6950000000000001,0.013,0.8300000000000001,0.066
47115,50.640271,-4.330759,235290.0,84880.0,5.351,0.143,3.0,0.226
4039,52.460104,-1.897221,407080.0,284690.0,2.503,0.11,0.416,0.087
E1140,51.172608,0.173074,552010.0,143730.0,2.978,0.002,2.07,0.085
E61101,52.242947,-0.263656,518650.0,261950.0,1.845,0.325,1.1,0.8240000000000001
3020TH,51.209424,-0.8035939999999999,483670.0,146260.0,1.27,0.023,0.97,0.046
768010,54.668303,-2.76746,350599.0,530631.0,1.518,0.122,2.916,0.04
50134,50.779388,-4.127794,250085.0,99916.0,2.079,0.02,1.5,0.07
4164,53.308371,-0.942655,470550.0,379570.0,1.653,0.056,0.85,0.19
E1363,52.229163,-0.868182,477400.0,259600.0,1.5670000000000002,0.0,1.041,0.935
53134,51.492586,-2.523813,363730.0,177202.0,2.997,0.1,2.1,0.241
F2202,54.098062,-1.457119,435600.0,467045.0,3.497,0.02,1.45,0.11
2705,52.5405,-2.801605,345730.0,293930.0,0.59,-0.06,0.35,0.02
694042,53.407175,-2.608928,359616.0,390214.0,3.817,0.137,2.8,0.24
L2401A,53.786072,-1.066528,461600.0,432600.0,6.339,-0.259,5.0,0.357
2098,51.998663,-2.155508,389420.0,233370.0,5.491,1.926,2.8,2.127
023001,54.94992,-1.940633,403900.0,561700.0,6.959,0.188,4.6,0.408
43121,50.974908,-1.978577,401600.0,119500.0,109.23,68.86,102.0,0.0
48174,50.26009,-5.279378,166359.0,45159.0,,,,
022017,55.167634,-1.6945,419559.0,585969.0,28.051,24.262,25.7,24.3
E22374,52.357278,0.4185689999999999,564800.0,276000.0,2.724,1.854,2.19,1.939
46121,50.544315,-3.499054,293880.0,72690.0,2.97,,,
L0407,53.326618,-1.516187,432321.0,381188.0,1.779,0.105,0.8,0.125
2830,52.735118,-2.960681,335230.0,315710.0,4.13,0.96,1.0,0.91
49121,50.477206,-4.595304,215952.0,67373.0,1.513,0.102,0.714,0.234
45137,50.775566,-3.718339,278940.0,98740.0,2.762,0.0,2.0,0.102
L0903,53.61394,-0.990666,466870.0,413518.0,6.952,0.995,5.37,1.451
4192TH,51.428571,-0.1876769999999999,526090.0,171510.0,3.11,0.486,3.485,0.853
0008,51.484369,-0.149631,528578.0,177781.0,4.95,,,
48137,50.229401,-5.120933,177507.0,41262.0,1.445,0.21,0.864,0.236
E60701,52.053714,-0.855119,478600.0,240100.0,1.16,0.18,0.304,0.151
4314TH,51.385199,0.047688,542586.0,167118.0,1.892,0.917,1.6,0.924
L2325,54.363181,-1.418526,437881.0,496564.0,1.918,0.027,1.37,0.058
680504,53.165868,-2.494907,367010.0,363310.0,4.384,0.249,3.2,0.316
F1306,53.688481,-1.634418,424240.0,421400.0,5.892,0.293,5.0,0.482
E9740,50.806886,-0.543902,502694.0,101825.0,3.756,,,
2195TH,51.462237,-1.077263,464200.0,174100.0,1.061,0.003,0.4,0.032
E2125,52.442977,-0.492641,502553.0,283848.0,2.32,0.03,1.3,0.286
L1206,53.741165,-2.027245,398300.0,427200.0,3.628,-0.194,1.6,0.0
E24835,52.612266,1.434411,632611.0,307150.0,1.387,-0.295,1.1,0.017
E13281,50.919652,-1.447963,438900.0,113500.0,0.7030000000000001,0.0,0.5,0.026
5039TH,51.884165,0.09127,544030.0,222690.0,1.973,-0.171,0.8200000000000001,-0.097
024023,54.62791,-1.7258,417800.0,525900.0,1.023,0.087,0.8,0.189
1102TH,51.761748,-1.362413,444100.0,207200.0,1.061,-0.226,0.4,0.0
023039,54.973701,-2.105879,393320.0,564350.0,2.27,-0.107,1.3,0.003
43159,51.062826,-1.779755,415530.0,129300.0,1.783,0.5700000000000001,1.22,0.65
4067,52.880685,-1.346428,444080.0,331670.0,2.515,0.341,1.6,0.492
46159,50.529998,-3.614031,285699.0,71269.0,2.29,0.022,1.2,0.027
E1502,53.38885,-0.330909,511100.0,389300.0,1.392,0.0,0.898,0.063
2490TH,51.484806,-0.880942,477800.0,176800.0,3.43,0.233,2.255,0.504
44106,50.569876,-2.441027,368863.0,74552.0,2.019,,,
700295,53.583885,-2.637387,357900.0,409890.0,2.192,0.04,1.8,0.106
4192,52.762225,-0.889833,475010.0,318870.0,2.49,0.47,1.26,0.77
L2005,53.912329,-1.418426,438300.0,446400.0,5.246,0.21,3.0,0.345
692115,53.445001,-1.964573,402450.0,394250.0,1.836,0.03,0.6000000000000001,0.053
E21195,52.412682,0.762195,587961.0,282999.0,1.142,0.07,0.5680000000000001,0.142
768001,54.661143,-2.747001,351910.0,529820.0,1.257,0.084,0.9,0.145
50125,50.907767,-3.863651,269066.0,113688.0,2.619,0.11,1.5,0.172
E72039,50.608501,-2.447945,368399.0,78850.0,1.82,,,
E72024,50.6085,-2.44794,368399.0,78850.0,,,,
